best_r1,best_r2,best_r_concat,group
0.00052455801784469,0.17498795476563367,0.10677152746242843,high
0.0043974094780275,0.00021013083256586453,0.44977134113170353,high
0.02814421457898402,0.009297924447732024,1.74540555024789,high
0.018921029158112397,0.0009877776578893413,0.96869104422077,high
0.014621548805489264,0.7238461366363096,0.034852531503536996,high
0.03571486554828111,0.0033214942630977505,2.6084444520946652,high
0.002203827542982468,0.012733765584588353,0.006319420678462666,high
0.0033214942630977505,0.030338307904057064,3.1277669563175494,high
0.08767369190262618,0.006840173287281744,0.5380565142505732,high
0.024293460118402797,1.8612117895966222e-06,0.6068294856568872,high
0.007357969865052252,0.0107881012269917,0.008451034990610302,high
0.1430179228051812,0.0029909870229741214,1.5433697440400203,high
0.0030511893023016544,0.0009007468553203104,1.9350499411324693,high
0.017857075238707096,0.04639193939388683,0.023097356170286167,high
0.006802495610919366,0.0043772664256023055,1.0613191744705588,high
0.11864826337733243,0.009546384766376027,1.8888214550288034,high
0.004677296164279848,0.011712133564089606,0.02449878146956592,high
5.408690595725983e-05,0.012142468371402584,0.003034646044071205,high
0.03292293360095105,4.290559188632895e-06,0.003488939251908974,high
0.001058625488239518,0.013592909289489398,0.003797612872914261,high
0.02343226773405609,0.1421282851074926,0.06577720679548016,high
0.1250588616590003,0.010784729359303049,0.0066810303099287625,high
0.005778380007529734,0.0029909870229741214,0.6645244370707153,high
0.0034523602348175953,0.0028437860619595317,0.002780784857718277,high
0.00011472845085269196,0.7238461366363096,0.011806213852617113,high
0.0034523602348175953,0.3635360729179824,0.5722570849262487,high
0.0050439199888767305,0.009692189049272795,1.3142869895014726,high
0.001071830972231689,0.0003841494112364109,0.000691154118417088,high
0.004068833037096268,0.0009504457707226163,1.2113793721616355,high
0.05783490398788474,0.0011386578129532086,0.31751544975872553,high
0.0044198380400671975,0.0028437860619595317,0.0031355971019048677,high
1.0287696098925971e-05,0.01681608552908732,0.004431670702795496,high
0.0075153346553647775,0.07801695457996234,0.0179471314373874,high
0.04070042197147075,0.020990339024878776,0.7029258355814474,high
0.2123143302018763,0.006498623321356322,0.9596579806607877,high
0.0033487439907803275,0.009104406753730847,0.0055278476334316325,high
0.0009007468553203104,0.006243114785233389,0.001391998278414604,high
0.0036677524511076532,0.0075153346553647775,2.869231089186623,high
0.002203827542982468,0.0005293453746773841,1.879011151054017,high
0.006802495610919366,1.9861974525123418e-05,1.4293715079297553,high
0.0050439199888767305,0.1430179228051812,1.1199750232594563,high
0.000509406728807963,0.03808507685231428,0.6353775647084654,high
0.0473087151697138,0.002927085185450191,0.039857227928105525,high
0.031731705579745154,0.00018874948601662348,0.015560899913891327,high
0.002089359810100423,0.010475240856365763,0.004922905156283056,high
0.009747017141938446,0.052685829047988346,0.003865477391067561,high
0.03760750144043096,0.007357969865052252,1.8443238964138764,high
0.000873232752538462,0.0005293453746773841,0.9328148788197984,high
0.052685829047988346,0.11864826337733243,0.1043492377428943,high
0.17748525274727214,0.007357969865052252,0.03382432164488977,high
0.0005293453746773841,0.014987094644314856,2.0728318834297403,high
0.003558731140648275,0.002089359810100423,1.795878013203098,high
0.002331533361213051,0.000245816069302763,1.2410935812107815,high
0.013271377082283507,0.0003841494112364109,0.8289565523597853,high
0.010062182552890713,0.0050439199888767305,0.006557007666167352,high
0.019184761759015265,0.0025477456451380924,0.01009655885131547,high
0.00021013083256586453,0.000658682721073754,0.0003598828486798037,high
0.0032042217245257646,0.030338307904057064,0.007300300327455244,high
0.09685066995231828,0.07801695457996234,0.08355423227922947,high
0.04447957938906973,0.00042615707930016163,0.013809787063581087,high
0.11864826337733243,0.0022905152337043917,0.23119620438996344,high
0.000245816069302763,0.0032042217245257646,1.2825480772170328,high
0.009297924447732024,0.010978546089401513,0.7893457864831126,high
0.14501403317281558,0.0029749078086452195,0.05058428605514299,high
1.057048462830047e-06,0.0036677524511076532,0.0009234497804497799,high
0.00036571690963330567,3.5059106937814334e-05,1.587569000984675,high
0.004396819219904147,7.684483030019544e-05,0.0010727661236222816,high
0.027949443499074595,0.03760750144043096,0.023314677030054565,high
0.004949595083572717,0.0036677524511076532,4.642881461493738,high
0.0034523602348175953,0.004068833037096268,1.02144633451753,high
0.05190524176203323,0.05277809269321287,0.05086121396569445,high
0.035081760146836324,0.03517297721390867,2.35704405546792,high
0.0029749078086452195,0.027949443499074595,0.765940578445578,high
0.0041633464551558705,0.017123197902348918,0.009733607069877782,high
0.006840173287281744,0.0005293453746773841,0.003148842068794043,high
0.012615282874899443,0.014621548805489264,0.01204270762864926,high
0.009546384766376027,0.012733765584588353,0.010422230257300465,high
0.035081760146836324,0.25796493607087195,0.3996536183643738,high
0.009747017141938446,0.0009877776578893413,0.005297952147926784,high
0.0853743927134145,0.0029380211841932543,1.6773159726729228,high
0.00036571690963330567,0.0008479201210236673,0.0004048657499120925,high
0.12156807692200733,0.002203827542982468,0.05683458957862203,high
0.003020030582486949,0.014621548805489264,0.0060088507153844995,high
3.5059106937814334e-05,0.17748525274727214,0.7008186392950095,high
0.000509406728807963,0.0026978335081043405,0.0018270083924229754,high
0.011712133564089606,0.026642793231001206,1.354757411471194,high
0.000873232752538462,0.03292293360095105,0.8737890251999949,high
0.14501403317281558,0.05277809269321287,0.12432347881434999,high
0.14214403511298887,0.006498623321356322,0.017429741873204695,high
0.004924062966239431,0.004949595083572717,1.0081286244050305,high
0.17498795476563367,0.2123143302018763,0.2616157109595326,high
0.028430593108728145,0.0027081071888128304,1.7900454193050057,high
0.0002093414990661674,4.290559188632895e-06,7.49110932211236e-05,high
0.03760750144043096,0.0034523602348175953,3.043625032405183,high
0.003128656023963755,1.1523569587450905e-06,0.0008021389649920296,high
0.0005293453746773841,0.004899852767159913,0.824116369828966,high
1.0287696098925971e-05,0.018921029158112397,0.0010132091895206608,high
0.009692189049272795,0.05416468839687199,0.011899405917114242,high
0.006802495610919366,0.0034523602348175953,1.1059536907696177,high
0.008997295889210246,0.017812778569423583,1.5252364358733745,high
0.11864826337733243,0.002331533361213051,0.35457349313911457,high
0.08751893066978607,0.024293460118402797,0.03243844564073796,high
1.9861974525123418e-05,0.0238577020697435,0.008539560237806158,high
0.0776776728273304,0.00018079955387981884,0.014279809990291681,high
0.03955977995905532,0.05648094782992339,1.5125978625563947,high
0.002700190751970043,0.24900587372291416,0.00435547250288789,high
0.00018874948601662348,0.0044198380400671975,1.1610996816360686,high
1.3421509062712367e-06,0.0034523602348175953,1.6446879871953646,high
0.022981547567958237,8.925209588696401e-08,0.5058115587943004,high
0.009316273800323878,0.09685066995231828,0.5313267568739696,high
0.013930288334096017,0.0009109681946447216,1.0883546367074737,high
0.0038515732221372596,0.07897909318351809,0.9741729498955809,high
0.001058625488239518,0.05831739576699525,0.6914466569107046,high
0.1430179228051812,0.003785164232577155,1.4838998905809104,high
0.0688729895098659,0.043434173538784246,0.4927038208332844,high
0.022981547567958237,0.04413831282003773,0.03934738048545036,high
0.0033487439907803275,0.0008479201210236673,0.0018971587567388488,high
0.011151586385164886,0.0238577020697435,0.014493455490985014,high
0.010062182552890713,0.011712133564089606,0.022172564688773183,high
0.005107149556506964,0.017857075238707096,0.013965516354386358,high
0.03897170307891879,0.0009109681946447216,0.008930428657162107,high
0.04070042197147075,0.000509406728807963,0.008641796288158258,high
0.0011218260783887324,0.024394533605720657,0.7988812808067788,high
0.052685829047988346,0.005443510900261806,0.0038091186359984364,high
0.00018079955387981884,0.002026457767725169,2.0146545994043152,high
0.0369973741015434,0.0016850152740006813,0.014127578618276387,high
0.08217691133579401,0.0036677524511076532,1.5355651450486414,high
0.005626998079092999,0.09685066995231828,0.10874973407400096,high
0.0044643689080938525,1.0287696098925971e-05,0.000822326470850607,high
0.06414372080553697,0.07597638773349064,0.10379938877077376,high
0.031731705579745154,0.05500547666447523,0.035471405841642024,high
0.027949443499074595,0.0238577020697435,1.7969907139251455,high
0.0075153346553647775,0.09685066995231828,0.04035667908498091,high
8.347431878430425e-05,0.009747017141938446,1.5115672639632975,high
0.002700190751970043,1.8612117895966222e-06,0.5878315646501012,high
0.05500547666447523,0.0030511893023016544,1.0858627967102303,high
0.014621548805489264,0.02346136183234285,0.024627053054481797,high
0.010784729359303049,0.010062182552890713,0.010955538072850001,high
0.00597547111430305,0.039052687132020966,0.014125191692968029,high
0.18830541207499898,0.3194368307202457,0.09978925892857717,high
0.003020030582486949,0.05648094782992339,1.191270420639787,high
0.018641899362791217,0.25796493607087195,0.33807194720453254,high
0.02343226773405609,0.7162570010709595,0.04970648589441173,high
3.2796132728119425e-05,0.02814421457898402,1.354281053368122,high
0.03760750144043096,0.0023685513726967207,0.01196110611536567,high
0.011151586385164886,0.009692189049272795,0.010666743985453446,high
0.009816841325015018,0.04303481242105689,0.012493425089384367,high
0.0009504457707226163,0.0688729895098659,0.010406838404477394,high
0.030194089927824717,0.0675726716212354,0.04494551109225443,high
0.00011472845085269196,0.013271377082283507,0.0024825634863199064,high
0.05783490398788474,0.014944253071976353,0.028088080540729844,high
0.0026978335081043405,8.925209588696401e-08,0.0014893054251729474,high
0.03955977995905532,0.039052687132020966,1.707922555947785,high
8.347431878430425e-05,0.0022905152337043917,0.0008694524123178684,high
0.1250588616590003,0.03760750144043096,0.03938610312266829,high
0.0027081071888128304,6.313705471591782e-05,0.00106455856267081,high
0.0033487439907803275,0.08767369190262618,1.063654787644899,high
0.0022905152337043917,0.008010734938844983,1.4906948139448002,high
0.05277809269321287,0.026642793231001206,0.038357742798336945,high
0.02814421457898402,0.0011345889392495756,0.008277728213517759,high
0.07801695457996234,1.9326284938706254e-05,0.1418181023522026,high
0.06414372080553697,0.1250588616590003,0.23829957990564196,high
0.024394533605720657,0.0002093414990661674,0.6177552839912475,high
7.87866818780702e-05,0.0005763474629662912,0.00043014726155565563,high
0.059791688401951065,0.008603979723199838,0.024133080563852757,high
0.05416468839687199,0.009104406753730847,0.027745612946319095,high
0.035081760146836324,0.0044198380400671975,1.6979409809946475,high
0.7238461366363096,0.0002093414990661674,2.4719058587950835,high
0.003020030582486949,0.04639193939388683,0.006793500945751373,high
0.004677296164279848,0.25796493607087195,1.8456995857542966,high
0.0007181792557454349,0.0028437860619595317,0.000728705762965706,high
0.0050439199888767305,0.013592909289489398,0.005756958922731519,high
0.0776776728273304,0.004396819219904147,0.02130734676719372,high
0.11864826337733243,1.1523569587450905e-06,0.272956965981555,high
0.001423134033945105,0.002359150731934923,1.2561173634532994,high
0.007357969865052252,0.002927085185450191,1.2896528074806834,high
0.0003841494112364109,0.009297924447732024,0.0026773802342751956,high
0.006498623321356322,0.05190524176203323,0.5788684428842771,high
0.4230768260790954,0.031731705579745154,0.3235739644648088,high
0.2123143302018763,0.06748544932703146,0.8521039415741876,high
0.1001777372891752,0.08217691133579401,0.054731231662982036,high
0.0029749078086452195,8.925209588696401e-08,3.129684010406793,high
1.4038598114078009e-05,0.039052687132020966,0.006757805009677722,high
1.4038598114078009e-05,0.0034523602348175953,0.0010504454180995896,high
0.06681227116428265,0.007178673806042197,5.293736072337884,high
0.04070042197147075,0.06224239364780474,0.05185450086448606,high
1.9861974525123418e-05,0.013271377082283507,3.2612392430720094,high
0.03517297721390867,0.004949595083572717,0.013137834746015214,high
0.005107149556506964,0.001071830972231689,1.809885489785346,high
0.043434173538784246,0.019184761759015265,0.03220652885611587,high
0.013309275539627017,0.0020606311942979725,0.005498144123377617,high
0.019165000269945408,0.06748544932703146,0.013719296757721558,high
0.0027081071888128304,0.010475240856365763,1.273583788586342,high
0.027415537685567676,0.0044643689080938525,0.01025711956516401,high
0.000245816069302763,0.17748525274727214,0.00778893693539549,high
0.0043974094780275,0.0853743927134145,1.5600637052313788,high
0.01151707135707119,0.019165000269945408,1.561731996017682,high
0.03571486554828111,0.3635360729179824,0.03184287715678405,high
0.0008646385732815494,0.07801695457996234,2.0486429506171366,high
0.0020606311942979725,0.002359150731934923,0.0018236731117545486,high
0.009546384766376027,0.18830541207499898,1.318458572292638,high
0.017857075238707096,0.024394533605720657,0.031159295646425226,high
0.024293460118402797,0.12156807692200733,0.06867946413937606,high
0.00042615707930016163,0.008010734938844983,0.0028129320165542608,high
0.052668221843589914,0.010784729359303049,0.038365619921873796,high
0.00042615707930016163,0.0675726716212354,0.027419470389700676,high
0.08633866325455913,0.019184761759015265,0.039141486827878935,high
0.006498623321356322,0.000658682721073754,0.003842524494871735,high
0.0009109681946447216,0.01151707135707119,1.2314255158161336,high
0.03517297721390867,1.057048462830047e-06,0.6401609138958119,high
0.035081760146836324,0.0011386578129532086,0.01907570599264857,high
0.07801695457996234,0.7238461366363096,2.8833956536360033,high
0.012142468371402584,0.00036571690963330567,0.003858538365996969,high
0.020598127770197507,0.0005293453746773841,2.289052730431779,high
0.009747017141938446,0.0030511893023016544,0.006533738611058101,high
0.0015473096384738766,1.0287696098925971e-05,0.0005220702829551778,high
0.006243114785233389,0.018641899362791217,0.6689876583416549,high
0.00018874948601662348,0.0005763474629662912,0.954091822234685,high
0.0026978335081043405,0.06306761936769667,1.7394025687669745,high
0.0028437860619595317,0.2123143302018763,0.007069414340279187,high
0.0026104568140979546,0.02814421457898402,0.41045939183688646,high
0.033746194025628104,0.004677296164279848,0.19892462425028484,high
5.408690595725983e-05,0.05098631205791504,0.01511193495919776,high
0.013271377082283507,0.004068833037096268,0.00586038339312476,high
0.05783490398788474,0.00018874948601662348,1.6120564357656224,high
0.03400091439725891,0.010062182552890713,0.02668688789893716,high
0.00028935757000196074,0.014944253071976353,3.516606046350544,high
0.0041633464551558705,0.002700190751970043,0.7398142584103856,high
0.009297924447732024,0.0026104568140979546,0.005206014136880084,high
0.0012172449083603944,0.02396636226128167,1.3568454659409028,high
0.0675726716212354,0.00018079955387981884,0.02267552793920042,high
0.028430593108728145,0.0030511893023016544,0.008499850007272642,high
0.006498623321356322,0.17748525274727214,0.4571630510717049,high
0.1228625006983758,0.002203827542982468,1.5466801541242583,high
0.001471648325338625,0.017857075238707096,0.41600538098118967,high
0.00597547111430305,0.08751893066978607,3.1238645703133803,high
0.0044198380400671975,1.0287696098925971e-05,3.0100442342665885,high
0.0029380211841932543,0.001471648325338625,0.001552008922347352,high
0.00294211620833466,0.0012172449083603944,5.294359348027773,high
0.0005293453746773841,0.7162570010709595,0.022366551503728016,high
0.002331533361213051,0.0026978335081043405,0.0032181561268400495,high
0.01151707135707119,0.002927085185450191,1.057872157162609,high
0.004949595083572717,0.009816841325015018,1.7598652157204242,high
0.013271377082283507,0.00046277895929705104,0.0026604203538061156,high
0.009747017141938446,0.000509406728807963,1.9153697852813962,high
0.0008646385732815494,0.002359150731934923,1.4342331684954026,high
1.9861974525123418e-05,0.0033487439907803275,0.0014444587272712433,high
0.08767369190262618,0.002700190751970043,0.008608901662520561,high
0.014621548805489264,0.08767369190262618,0.022835112617394158,high
0.2590855074553902,0.05416468839687199,0.18849707176530284,high
0.1430179228051812,0.0473087151697138,1.519057205044375,high
0.010784729359303049,0.07801695457996234,1.211602306086313,high
0.024394533605720657,0.24900587372291416,0.01708972674620072,high
0.0015473096384738766,0.0029380211841932543,1.7309367239942868,high
0.005107149556506964,1.8612117895966222e-06,1.850022318790498,high
0.0188247956153274,0.019165000269945408,2.740058333046268,high
0.003020030582486949,0.00021013083256586453,0.0008323814235200616,high
0.08217691133579401,0.14501403317281558,0.08932270955205732,high
0.000245816069302763,0.07801695457996234,0.0037691600623828213,high
1.0287696098925971e-05,0.17748525274727214,0.3909293004454934,high
0.0009504457707226163,0.05783490398788474,0.0166730615448862,high
0.017812778569423583,8.925209588696401e-08,0.011100110894096895,high
0.007357969865052252,0.0050439199888767305,1.2289146975972032,high
0.010978546089401513,0.009104406753730847,0.6356817512760142,high
0.0107881012269917,0.002089359810100423,0.004065810304561613,high
0.0473087151697138,0.00021013083256586453,0.03613576580195217,high
0.010475240856365763,0.005443510900261806,0.0054755195441300395,high
1.3421509062712367e-06,0.02850006104338262,0.008114255934635084,high
0.0027081071888128304,0.0044643689080938525,0.0033164898846611596,high
0.0027081071888128304,0.0009109681946447216,0.0013144344523557585,high
0.0369973741015434,0.004677296164279848,0.44443804299030604,high
0.035081760146836324,1.057048462830047e-06,0.008038712396292048,high
0.00294211620833466,0.3635360729179824,0.00697559337336194,high
0.009316273800323878,0.17748525274727214,1.2749804096340944,high
0.001471648325338625,0.010062182552890713,1.976778001192492,high
0.0011386578129532086,0.4230768260790954,1.6993192777977777,high
0.00018079955387981884,0.0030511893023016544,0.0013305160383210832,high
1.8612117895966222e-06,0.002331533361213051,2.3523549873620535,high
0.008603979723199838,0.00046277895929705104,0.0021522361153053023,high
8.347431878430425e-05,0.04447957938906973,2.6046564305669677,high
0.007357969865052252,0.030338307904057064,2.567415057127892,high
0.04447957938906973,0.007178673806042197,0.01698544383623701,high
0.05098631205791504,0.019184761759015265,1.9916838470369533,high
0.007376551904537709,4.164509139406683e-08,1.2235873920556386,high
0.00021013083256586453,0.003020030582486949,0.0008323814235204016,high
0.07597638773349064,0.010784729359303049,1.8027281674960682,high
0.05500547666447523,0.04413831282003773,0.9030378372735014,high
0.07897909318351809,0.0041633464551558705,3.001452233051978,high
0.0041633464551558705,0.0044198380400671975,0.0073687968032306395,high
0.023996880753039202,0.1250588616590003,1.1396972206888325,high
0.05500547666447523,0.006840173287281744,0.5565161869822721,high
0.004874177069770953,0.05277809269321287,3.2126145183800365,high
0.0022905152337043917,0.06414372080553697,1.7351046376957482,high
0.0029909870229741214,0.0036677524511076532,0.003265889104434871,high
0.0029749078086452195,0.06414372080553697,0.03005222153348242,high
0.08633866325455913,0.0688729895098659,0.14060257665463982,high
0.03955977995905532,0.002026457767725169,0.011464593594912422,high
0.0075153346553647775,0.18830541207499898,0.01909655299505097,high
0.005873924929774831,0.0688729895098659,1.8701885085562822,high
1.3421509062712367e-06,1.9326284938706254e-05,0.7930537419112911,high
0.4230768260790954,0.011151586385164886,0.019034914279875137,high
0.00021013083256586453,0.0043772664256023055,2.2237738107755045,high
0.0006099403278155988,0.005873924929774831,0.0023783029814064775,high
0.006821476630564396,0.007357969865052252,0.005208837664228444,high
0.010062182552890713,0.011712133564089606,0.022172564688773183,high
0.12156807692200733,0.12156807692200733,0.13780012120582477,high
0.0005763474629662912,0.1430179228051812,0.004694290667262174,high
0.039052687132020966,3.5059106937814334e-05,2.118387432781422,high
1.1523569587450905e-06,0.0044643689080938525,0.0009048341502157771,high
0.02850006104338262,0.03760750144043096,0.025233228814937222,high
0.1421282851074926,0.01776828914780287,0.0693265134559441,high
0.017944053479216248,0.010475240856365763,0.04314367065028843,high
0.006840173287281744,0.05277809269321287,0.0067818602436678565,high
0.059791688401951065,0.0034523602348175953,1.3734925472998785,high
0.05416468839687199,0.05648094782992339,0.053377472075848705,high
0.08217691133579401,0.013801268862024842,0.020701958691721135,high
0.00018874948601662348,0.03955977995905532,0.014319710503408951,high
0.03955977995905532,0.004899852767159913,0.016208181555512177,high
0.05098631205791504,0.009546384766376027,3.84512363850086,high
0.0026104568140979546,0.004677296164279848,0.9638279113365956,high
0.00597547111430305,0.06414372080553697,0.03464114221342154,high
0.14214403511298887,0.08767369190262618,0.06364371813362546,high
0.0011218260783887324,0.3194368307202457,0.04216355759991613,high
0.2123143302018763,0.002700190751970043,0.5385401642414765,high
0.017857075238707096,0.01681608552908732,0.020282545557434205,high
0.2123143302018763,0.0473087151697138,0.46639576874701005,high
0.000873232752538462,0.00052455801784469,1.5710837245636953,high
0.0188247956153274,0.0188247956153274,0.018848622741948012,high
0.12156807692200733,0.04413831282003773,1.4710999195916992,high
0.0473087151697138,0.003020030582486949,0.013987289869623578,high
0.18830541207499898,0.03955977995905532,0.6641435253342917,high
0.003785164232577155,0.00018874948601662348,0.0020611906639502946,high
0.0027081071888128304,0.0038164083359485505,0.4315144749918147,high
7.684483030019544e-05,0.00040415179154959903,0.00012788948070484806,high
0.08751893066978607,0.0044198380400671975,1.3324423643282435,high
0.010475240856365763,0.0012172449083603944,0.004733693150659961,high
0.00052455801784469,0.0029909870229741214,1.1893497907451738,high
0.03760750144043096,0.08217691133579401,1.4924277028690545,high
5.408690595725983e-05,0.014987094644314856,1.4253590612331073,high
0.05648094782992339,0.17498795476563367,0.08394659173812812,high
0.010978546089401513,0.0023685513726967207,0.006478378248753936,high
0.027949443499074595,0.059791688401951065,0.03949115768696501,high
0.0012172449083603944,0.06414372080553697,0.027636992506676422,high
0.03808507685231428,0.013271377082283507,1.3883181444055759,high
0.013801268862024842,0.0043772664256023055,0.004376070417581068,high
0.000658682721073754,0.0009109681946447216,0.0008760662740423237,high
1.3421509062712367e-06,0.0011218260783887324,1.5079543912218616,high
0.00603735829278677,0.017744383102475378,1.6079781144655119,high
0.0044643689080938525,0.7238461366363096,0.02048535639919174,high
0.0002093414990661674,0.07597638773349064,0.007983442590080169,high
0.0043974094780275,0.05190524176203323,0.0074912465606555515,high
8.925209588696401e-08,0.00603735829278677,0.0017464654544233477,high
0.1001777372891752,0.0020606311942979725,0.00982343064186534,high
0.17748525274727214,0.0050439199888767305,0.507194657677912,high
0.05783490398788474,0.11864826337733243,0.09740000438703347,high
0.18830541207499898,0.14501403317281558,0.023803034022698413,high
0.0011345889392495756,0.017744383102475378,2.2958649145763292,high
0.003785164232577155,0.0044643689080938525,0.0037990285304512674,high
1.8612117895966222e-06,0.003558731140648275,1.0819911617096059,high
0.027415537685567676,0.004068833037096268,0.009905716602828714,high
0.12156807692200733,0.0107881012269917,1.5982584461260845,high
0.12156807692200733,0.012142468371402584,0.546788569688251,high
0.04447957938906973,0.0011345889392495756,2.7538300616116476,high
0.0044198380400671975,0.008010734938844983,0.006765916294571686,high
0.0011386578129532086,0.02396636226128167,0.006351216834292617,high
0.0026248124366439396,0.0776776728273304,1.1869560995815989,high
0.027415537685567676,0.004677296164279848,0.01322613351417378,high
0.017857075238707096,0.02346136183234285,0.02419361101328823,high
0.009297924447732024,0.03292293360095105,0.00806777348189535,high
0.0043974094780275,1.4038598114078009e-05,0.0014118959726916337,high
0.020990339024878776,0.030338307904057064,2.4418462655911366,high
3.2796132728119425e-05,0.052668221843589914,0.7005113990808539,high
0.009104406753730847,4.164509139406683e-08,0.0016322419649915704,high
0.0043772664256023055,0.0853743927134145,0.8041782082659801,high
0.0026248124366439396,0.05190524176203323,0.8281150587876863,high
0.02396636226128167,4.164509139406683e-08,2.328076979482915,high
0.0776776728273304,0.0005763474629662912,0.019214704257726894,high
6.313705471591782e-05,0.02346136183234285,0.006101731652027776,high
0.0027081071888128304,0.0007181792557454349,1.871877111948185,high
0.08767369190262618,0.001071830972231689,1.4494393072400902,high
0.002700190751970043,0.002203827542982468,0.0014313680222418645,high
0.00603735829278677,0.030338307904057064,0.01228961371347229,high
0.026642793231001206,0.0026248124366439396,1.2933973548619218,high
0.012615282874899443,0.002089359810100423,1.3521621306067502,high
0.0007181792557454349,0.01776828914780287,0.0047155401477640465,high
4.290559188632895e-06,0.000245816069302763,3.831640684163612e-05,high
0.00401027356591414,0.07801695457996234,0.005712958255586994,high
0.0012172449083603944,0.0011345889392495756,0.5097589427971784,high
0.3635360729179824,0.011151586385164886,0.2905471961060427,high
0.006243114785233389,0.0025477456451380924,0.0034397731011016606,high
0.001071830972231689,0.031731705579745154,0.3304255053920598,high
0.05190524176203323,0.009297924447732024,0.009619483818041988,high
0.009432417327096588,0.018641899362791217,0.021214049982947018,high
0.009747017141938446,0.018641899362791217,0.014732589669585093,high
0.0028437860619595317,1.057048462830047e-06,1.0625595053387962,high
1.4038598114078009e-05,0.006498623321356322,2.3902509510333894,high
0.0776776728273304,0.012733765584588353,4.605311423893521,high
0.007178673806042197,0.059791688401951065,2.1778872309844264,high
0.006802495610919366,0.000873232752538462,0.0023736617793850877,high
0.0043974094780275,0.03292293360095105,0.004130127326247954,high
0.013801268862024842,5.408690595725983e-05,0.0019317590464590494,high
0.0027081071888128304,0.013271377082283507,0.007312317159657925,high
0.0006099403278155988,0.03400091439725891,0.009625059406839337,high
0.03955977995905532,4.290559188632895e-06,0.3640484046917332,high
0.000873232752538462,0.11864826337733243,0.06187946134626606,high
0.04070042197147075,0.00018079955387981884,2.3301329475128383,high
0.00040415179154959903,0.0008479201210236673,0.0004889066178612427,high
0.01681608552908732,0.019165000269945408,0.01498252582149135,high
0.006498623321356322,1.1523569587450905e-06,0.0017668736162328954,high
0.0015473096384738766,0.05500547666447523,0.012048739833148225,high
0.013930288334096017,0.004068833037096268,1.5868513076590107,high
0.0776776728273304,0.0038515732221372596,0.044376494888476746,high
0.004949595083572717,0.2120905754086885,0.4828288437159053,high
0.2120905754086885,0.03897170307891879,0.03918538038321393,high
0.0473087151697138,0.009432417327096588,1.390785449102366,high
0.0006099403278155988,0.006866799985054423,1.7470486786134285,high
0.0038164083359485505,0.006840173287281744,0.004637242191930179,high
0.03571486554828111,0.00028935757000196074,0.009919155734999872,high
4.164509139406683e-08,0.014621548805489264,3.742254200516322,high
0.0005763474629662912,0.0029749078086452195,0.0010101054229341997,high
0.000873232752538462,0.02814421457898402,0.012852833789600261,high
0.01776828914780287,0.013309275539627017,0.018465205590086436,high
0.05783490398788474,0.004068833037096268,1.4157095728522382,high
5.408690595725983e-05,0.0009007468553203104,1.1909435269493143,high
0.14501403317281558,0.0016850152740006813,0.01654968584898929,high
0.009546384766376027,0.020598127770197507,0.012168576529145231,high
0.00030054352858565085,0.07597638773349064,0.014491252972344975,high
0.0473087151697138,0.0005293453746773841,2.6144401890056246,high
0.24900587372291416,0.00294211620833466,0.005024917989841195,high
0.005107149556506964,0.08767369190262618,0.02589110434522105,high
0.006840173287281744,0.00028935757000196074,0.3344164860829564,high
0.043434173538784246,0.010062182552890713,0.03435705473645876,high
0.07801695457996234,0.001423134033945105,0.8919654027191559,high
1.0287696098925971e-05,0.0853743927134145,0.016093983103608968,high
0.0688729895098659,0.7238461366363096,2.731855496308256,high
0.007357969865052252,0.04413831282003773,0.02400808493469007,high
0.03571486554828111,0.009432417327096588,1.592125880150216,high
0.017123197902348918,0.009104406753730847,0.010884518579003723,high
0.1228625006983758,0.014944253071976353,0.18669788567488318,high
0.0022905152337043917,0.0008646385732815494,0.0008320482110143157,high
0.00046277895929705104,0.031731705579745154,0.007505654464975718,high
0.030338307904057064,0.0034523602348175953,1.1689784304130248,high
0.0033214942630977505,0.013801268862024842,0.0038768505495852725,high
0.08767369190262618,0.00028935757000196074,0.009932830732560245,high
0.4230768260790954,0.0075153346553647775,0.03343713308163013,high
0.023996880753039202,0.012142468371402584,0.013674085083800962,high
0.018641899362791217,0.033746194025628104,0.02015954900726716,high
0.030338307904057064,0.1421282851074926,0.06855135592071138,high
0.0022905152337043917,0.00294211620833466,0.0013308887189313295,high
0.013592909289489398,0.008997295889210246,1.9869269146162025,high
0.001071830972231689,0.052685829047988346,0.0007959708946850417,high
0.039052687132020966,0.030338307904057064,2.6394039487514465,high
0.013930288334096017,0.0188247956153274,0.01704810769638783,high
7.684483030019544e-05,0.056389527800266494,0.006965275523739831,high
0.00018079955387981884,0.002089359810100423,0.00103665033566221,high
0.03400091439725891,0.00052455801784469,1.729301742922325,high
0.02343226773405609,0.07897909318351809,1.1412800003314962,high
0.25796493607087195,0.024394533605720657,0.17933656890610525,high
0.04447957938906973,0.014944253071976353,0.02999362996965831,high
0.00603735829278677,0.006840173287281744,0.5068130512033,high
0.0043974094780275,0.003020030582486949,1.019487044795002,high
0.12156807692200733,0.013309275539627017,3.0176842738482628,high
0.014987094644314856,0.0075153346553647775,1.5070970257688578,high
0.0032042217245257646,0.007357969865052252,0.9634483103028247,high
0.035081760146836324,0.02850006104338262,0.026897087231961377,high
0.0029380211841932543,0.0038515732221372596,0.0033860599618175257,high
0.002359150731934923,0.017123197902348918,0.009967129127676834,high
0.019165000269945408,0.2590855074553902,2.02628211859656,high
