phi,abs_phi_eps,best_r
-0.0020186092445336756,0.007981390755466325,0.8809358929146307
-0.03263119829425287,0.02263119829425287,0.04580385694455977
0.013733367352092185,0.003733367352092185,0.0010327608431824693
-0.07204216638305222,0.06204216638305222,1.0790925275384935
-0.007123998142687382,0.002876001857312618,0.000772218803199511
-0.05684974439748208,0.04684974439748208,0.5497823347542137
0.028118763957308612,0.01811876395730861,0.02684031830932167
-0.018806899428026436,0.008806899428026435,0.036140546316699336
0.005686061433104239,0.004313938566895761,0.0016711656183394535
-0.0003348158215410457,0.009665184178458954,0.03924251622354832
-0.004969093051651607,0.005030906948348393,0.6171317381200334
0.1107624798534414,0.1007624798534414,0.33960370006202145
0.004424014863784409,0.005575985136215591,0.004546459938668152
-0.00265704900957614,0.00734295099042386,0.003723476310034779
-0.05581686173608552,0.04581686173608552,1.7219668029762596
-0.09623111507344001,0.08623111507344002,0.4103960402489928
-0.0724895663120822,0.0624895663120822,0.09131036470157144
-0.04575965529550907,0.03575965529550907,0.5299149241253287
-0.04917825122766717,0.03917825122766717,0.3107524305915817
0.03828044700864808,0.028280447008648076,1.3549477428677659
0.051254456410057214,0.04125445641005721,0.04076912429949691
-0.034167631019658584,0.024167631019658582,0.3936316993743844
-0.04022624278159065,0.030226242781590647,0.16770560412700752
-0.03129057291915688,0.021290572919156876,0.018250972056577542
0.046219972556776734,0.03621997255677673,0.5554593837031859
0.040187092508218725,0.030187092508218723,1.1044048592679998
0.04155079357334823,0.03155079357334823,0.8557941207996563
